,beds,neighborhood,postal_code,region,year_month,price,price_normalized,price_normalized_date
24521,5.0,Murray,84107,North_West,2017-12-01,311800.0,2.0940228341168567,1996-04-01
24615,5.0,Murray,84107,North_West,2018-01-01,317100.0,2.12961719274681,1996-04-01
24709,5.0,Murray,84107,North_West,2018-02-01,318900.0,2.1417058428475486,1996-04-01
82,2.0,Taylorsville_Midvale,84123,South,1996-04-01,88700.0,1.0,1996-04-01
176,2.0,Taylorsville_Midvale,84123,South,1996-05-01,89900.0,1.0135287485907554,1996-04-01
270,2.0,Taylorsville_Midvale,84123,South,1996-06-01,90800.0,1.0236753100338218,1996-04-01
364,2.0,Taylorsville_Midvale,84123,South,1996-07-01,91500.0,1.0315670800450958,1996-04-01
458,2.0,Taylorsville_Midvale,84123,South,1996-08-01,92100.0,1.0383314543404736,1996-04-01
552,2.0,Taylorsville_Midvale,84123,South,1996-09-01,92400.0,1.0417136414881623,1996-04-01
646,2.0,Taylorsville_Midvale,84123,South,1996-10-01,92400.0,1.0417136414881623,1996-04-01
740,2.0,Taylorsville_Midvale,84123,South,1996-11-01,92700.0,1.0450958286358512,1996-04-01
834,2.0,Taylorsville_Midvale,84123,South,1996-12-01,93300.0,1.051860202931229,1996-04-01
928,2.0,Taylorsville_Midvale,84123,South,1997-01-01,94400.0,1.064261555806088,1996-04-01
1022,2.0,Taylorsville_Midvale,84123,South,1997-02-01,95400.0,1.0755355129650508,1996-04-01
1116,2.0,Taylorsville_Midvale,84123,South,1997-03-01,95800.0,1.0800450958286358,1996-04-01
1210,2.0,Taylorsville_Midvale,84123,South,1997-04-01,95600.0,1.0777903043968433,1996-04-01
1304,2.0,Taylorsville_Midvale,84123,South,1997-05-01,95600.0,1.0777903043968433,1996-04-01
1398,2.0,Taylorsville_Midvale,84123,South,1997-06-01,96400.0,1.0868094701240136,1996-04-01
1492,2.0,Taylorsville_Midvale,84123,South,1997-07-01,97500.0,1.0992108229988726,1996-04-01
1586,2.0,Taylorsville_Midvale,84123,South,1997-08-01,98100.0,1.1059751972942502,1996-04-01
1680,2.0,Taylorsville_Midvale,84123,South,1997-09-01,98200.0,1.1071025930101466,1996-04-01
1774,2.0,Taylorsville_Midvale,84123,South,1997-10-01,98000.0,1.104847801578354,1996-04-01
1868,2.0,Taylorsville_Midvale,84123,South,1997-11-01,97600.0,1.1003382187147688,1996-04-01
1962,2.0,Taylorsville_Midvale,84123,South,1997-12-01,97900.0,1.1037204058624577,1996-04-01
2056,2.0,Taylorsville_Midvale,84123,South,1998-01-01,98600.0,1.1116121758737316,1996-04-01
2150,2.0,Taylorsville_Midvale,84123,South,1998-02-01,99200.0,1.1183765501691094,1996-04-01
2244,2.0,Taylorsville_Midvale,84123,South,1998-03-01,99800.0,1.125140924464487,1996-04-01
2338,2.0,Taylorsville_Midvale,84123,South,1998-04-01,100200.0,1.1296505073280723,1996-04-01
2432,2.0,Taylorsville_Midvale,84123,South,1998-05-01,99800.0,1.125140924464487,1996-04-01
2526,2.0,Taylorsville_Midvale,84123,South,1998-06-01,99100.0,1.117249154453213,1996-04-01
2620,2.0,Taylorsville_Midvale,84123,South,1998-07-01,98600.0,1.1116121758737316,1996-04-01
2714,2.0,Taylorsville_Midvale,84123,South,1998-08-01,98600.0,1.1116121758737316,1996-04-01
2808,2.0,Taylorsville_Midvale,84123,South,1998-09-01,98700.0,1.112739571589628,1996-04-01
2902,2.0,Taylorsville_Midvale,84123,South,1998-10-01,98500.0,1.1104847801578355,1996-04-01
2996,2.0,Taylorsville_Midvale,84123,South,1998-11-01,98200.0,1.1071025930101466,1996-04-01
3090,2.0,Taylorsville_Midvale,84123,South,1998-12-01,98200.0,1.1071025930101466,1996-04-01
3184,2.0,Taylorsville_Midvale,84123,South,1999-01-01,98200.0,1.1071025930101466,1996-04-01
3278,2.0,Taylorsville_Midvale,84123,South,1999-02-01,98100.0,1.1059751972942502,1996-04-01
3372,2.0,Taylorsville_Midvale,84123,South,1999-03-01,98100.0,1.1059751972942502,1996-04-01
3466,2.0,Taylorsville_Midvale,84123,South,1999-04-01,98500.0,1.1104847801578355,1996-04-01
3560,2.0,Taylorsville_Midvale,84123,South,1999-05-01,98900.0,1.1149943630214205,1996-04-01
3654,2.0,Taylorsville_Midvale,84123,South,1999-06-01,99300.0,1.1195039458850056,1996-04-01
3748,2.0,Taylorsville_Midvale,84123,South,1999-07-01,99600.0,1.1228861330326945,1996-04-01
3842,2.0,Taylorsville_Midvale,84123,South,1999-08-01,99800.0,1.125140924464487,1996-04-01
3936,2.0,Taylorsville_Midvale,84123,South,1999-09-01,100700.0,1.1352874859075535,1996-04-01
4030,2.0,Taylorsville_Midvale,84123,South,1999-10-01,102800.0,1.1589627959413755,1996-04-01
4124,2.0,Taylorsville_Midvale,84123,South,1999-11-01,105300.0,1.1871476888387824,1996-04-01
4218,2.0,Taylorsville_Midvale,84123,South,1999-12-01,106300.0,1.1984216459977453,1996-04-01
4312,2.0,Taylorsville_Midvale,84123,South,2000-01-01,106300.0,1.1984216459977453,1996-04-01
4406,2.0,Taylorsville_Midvale,84123,South,2000-02-01,106200.0,1.1972942502818489,1996-04-01
4500,2.0,Taylorsville_Midvale,84123,South,2000-03-01,106200.0,1.1972942502818489,1996-04-01
4594,2.0,Taylorsville_Midvale,84123,South,2000-04-01,105800.0,1.1927846674182638,1996-04-01
4688,2.0,Taylorsville_Midvale,84123,South,2000-05-01,105800.0,1.1927846674182638,1996-04-01
4782,2.0,Taylorsville_Midvale,84123,South,2000-06-01,105900.0,1.19391206313416,1996-04-01
4876,2.0,Taylorsville_Midvale,84123,South,2000-07-01,105300.0,1.1871476888387824,1996-04-01
4970,2.0,Taylorsville_Midvale,84123,South,2000-08-01,104500.0,1.178128523111612,1996-04-01
5064,2.0,Taylorsville_Midvale,84123,South,2000-09-01,104400.0,1.177001127395716,1996-04-01
5158,2.0,Taylorsville_Midvale,84123,South,2000-10-01,104900.0,1.1826381059751974,1996-04-01
5252,2.0,Taylorsville_Midvale,84123,South,2000-11-01,105500.0,1.189402480270575,1996-04-01
5346,2.0,Taylorsville_Midvale,84123,South,2000-12-01,105700.0,1.1916572717023675,1996-04-01
5440,2.0,Taylorsville_Midvale,84123,South,2001-01-01,105900.0,1.19391206313416,1996-04-01
5534,2.0,Taylorsville_Midvale,84123,South,2001-02-01,106100.0,1.1961668545659527,1996-04-01
5628,2.0,Taylorsville_Midvale,84123,South,2001-03-01,106700.0,1.2029312288613303,1996-04-01
5722,2.0,Taylorsville_Midvale,84123,South,2001-04-01,107900.0,1.2164599774520857,1996-04-01
5816,2.0,Taylorsville_Midvale,84123,South,2001-05-01,108900.0,1.2277339346110485,1996-04-01
5910,2.0,Taylorsville_Midvale,84123,South,2001-06-01,109700.0,1.2367531003382186,1996-04-01
6004,2.0,Taylorsville_Midvale,84123,South,2001-07-01,110600.0,1.2468996617812853,1996-04-01
6098,2.0,Taylorsville_Midvale,84123,South,2001-08-01,111100.0,1.2525366403607667,1996-04-01
6192,2.0,Taylorsville_Midvale,84123,South,2001-09-01,111300.0,1.2547914317925593,1996-04-01
6286,2.0,Taylorsville_Midvale,84123,South,2001-10-01,111500.0,1.2570462232243518,1996-04-01
6380,2.0,Taylorsville_Midvale,84123,South,2001-11-01,111300.0,1.2547914317925593,1996-04-01
6474,2.0,Taylorsville_Midvale,84123,South,2001-12-01,110800.0,1.2491544532130778,1996-04-01
6568,2.0,Taylorsville_Midvale,84123,South,2002-01-01,110500.0,1.245772266065389,1996-04-01
6662,2.0,Taylorsville_Midvale,84123,South,2002-02-01,110700.0,1.2480270574971815,1996-04-01
6756,2.0,Taylorsville_Midvale,84123,South,2002-03-01,110700.0,1.2480270574971815,1996-04-01
6850,2.0,Taylorsville_Midvale,84123,South,2002-04-01,109900.0,1.2390078917700114,1996-04-01
6944,2.0,Taylorsville_Midvale,84123,South,2002-05-01,108900.0,1.2277339346110485,1996-04-01
7038,2.0,Taylorsville_Midvale,84123,South,2002-06-01,107800.0,1.2153325817361893,1996-04-01
7132,2.0,Taylorsville_Midvale,84123,South,2002-07-01,107500.0,1.2119503945885006,1996-04-01
7226,2.0,Taylorsville_Midvale,84123,South,2002-08-01,107800.0,1.2153325817361893,1996-04-01
7320,2.0,Taylorsville_Midvale,84123,South,2002-09-01,107500.0,1.2119503945885006,1996-04-01
7414,2.0,Taylorsville_Midvale,84123,South,2002-10-01,106400.0,1.1995490417136414,1996-04-01
7508,2.0,Taylorsville_Midvale,84123,South,2002-11-01,106200.0,1.1972942502818489,1996-04-01
7602,2.0,Taylorsville_Midvale,84123,South,2002-12-01,106600.0,1.2018038331454342,1996-04-01
7696,2.0,Taylorsville_Midvale,84123,South,2003-01-01,107000.0,1.2063134160090192,1996-04-01
7790,2.0,Taylorsville_Midvale,84123,South,2003-02-01,107400.0,1.2108229988726043,1996-04-01
7884,2.0,Taylorsville_Midvale,84123,South,2003-03-01,107800.0,1.2153325817361893,1996-04-01
7978,2.0,Taylorsville_Midvale,84123,South,2003-04-01,108000.0,1.217587373167982,1996-04-01
8072,2.0,Taylorsville_Midvale,84123,South,2003-05-01,107700.0,1.2142051860202931,1996-04-01
8166,2.0,Taylorsville_Midvale,84123,South,2003-06-01,107600.0,1.2130777903043968,1996-04-01
8260,2.0,Taylorsville_Midvale,84123,South,2003-07-01,107400.0,1.2108229988726043,1996-04-01
8354,2.0,Taylorsville_Midvale,84123,South,2003-08-01,107000.0,1.2063134160090192,1996-04-01
8448,2.0,Taylorsville_Midvale,84123,South,2003-09-01,106500.0,1.2006764374295378,1996-04-01
8542,2.0,Taylorsville_Midvale,84123,South,2003-10-01,106000.0,1.1950394588500564,1996-04-01
8636,2.0,Taylorsville_Midvale,84123,South,2003-11-01,105500.0,1.189402480270575,1996-04-01
8730,2.0,Taylorsville_Midvale,84123,South,2003-12-01,105500.0,1.189402480270575,1996-04-01
8824,2.0,Taylorsville_Midvale,84123,South,2004-01-01,106000.0,1.1950394588500564,1996-04-01
8918,2.0,Taylorsville_Midvale,84123,South,2004-02-01,106100.0,1.1961668545659527,1996-04-01
9012,2.0,Taylorsville_Midvale,84123,South,2004-03-01,105600.0,1.1905298759864713,1996-04-01
9106,2.0,Taylorsville_Midvale,84123,South,2004-04-01,105500.0,1.189402480270575,1996-04-01
9200,2.0,Taylorsville_Midvale,84123,South,2004-05-01,106400.0,1.1995490417136414,1996-04-01
9294,2.0,Taylorsville_Midvale,84123,South,2004-06-01,107600.0,1.2130777903043968,1996-04-01
9388,2.0,Taylorsville_Midvale,84123,South,2004-07-01,108800.0,1.2266065388951521,1996-04-01
9482,2.0,Taylorsville_Midvale,84123,South,2004-08-01,110500.0,1.245772266065389,1996-04-01
9576,2.0,Taylorsville_Midvale,84123,South,2004-09-01,112600.0,1.2694475760992108,1996-04-01
9670,2.0,Taylorsville_Midvale,84123,South,2004-10-01,114200.0,1.2874859075535512,1996-04-01
9764,2.0,Taylorsville_Midvale,84123,South,2004-11-01,114800.0,1.294250281848929,1996-04-01
9858,2.0,Taylorsville_Midvale,84123,South,2004-12-01,115100.0,1.2976324689966179,1996-04-01
9952,2.0,Taylorsville_Midvale,84123,South,2005-01-01,115600.0,1.3032694475760993,1996-04-01
10046,2.0,Taylorsville_Midvale,84123,South,2005-02-01,116200.0,1.3100338218714769,1996-04-01
10140,2.0,Taylorsville_Midvale,84123,South,2005-03-01,117200.0,1.3213077790304397,1996-04-01
10234,2.0,Taylorsville_Midvale,84123,South,2005-04-01,118000.0,1.3303269447576098,1996-04-01
10328,2.0,Taylorsville_Midvale,84123,South,2005-05-01,118500.0,1.3359639233370912,1996-04-01
10422,2.0,Taylorsville_Midvale,84123,South,2005-06-01,118500.0,1.3359639233370912,1996-04-01
10516,2.0,Taylorsville_Midvale,84123,South,2005-07-01,118500.0,1.3359639233370912,1996-04-01
10610,2.0,Taylorsville_Midvale,84123,South,2005-08-01,118600.0,1.3370913190529876,1996-04-01
10704,2.0,Taylorsville_Midvale,84123,South,2005-09-01,118900.0,1.3404735062006765,1996-04-01
10798,2.0,Taylorsville_Midvale,84123,South,2005-10-01,119200.0,1.3438556933483652,1996-04-01
10892,2.0,Taylorsville_Midvale,84123,South,2005-11-01,119300.0,1.3449830890642616,1996-04-01
10986,2.0,Taylorsville_Midvale,84123,South,2005-12-01,119700.0,1.3494926719278466,1996-04-01
11080,2.0,Taylorsville_Midvale,84123,South,2006-01-01,120800.0,1.3618940248027058,1996-04-01
11174,2.0,Taylorsville_Midvale,84123,South,2006-02-01,121900.0,1.3742953776775648,1996-04-01
11268,2.0,Taylorsville_Midvale,84123,South,2006-03-01,122500.0,1.3810597519729424,1996-04-01
11362,2.0,Taylorsville_Midvale,84123,South,2006-04-01,123300.0,1.3900789177001127,1996-04-01
11456,2.0,Taylorsville_Midvale,84123,South,2006-05-01,124400.0,1.4024802705749717,1996-04-01
11550,2.0,Taylorsville_Midvale,84123,South,2006-06-01,125500.0,1.414881623449831,1996-04-01
11644,2.0,Taylorsville_Midvale,84123,South,2006-07-01,126600.0,1.42728297632469,1996-04-01
11738,2.0,Taylorsville_Midvale,84123,South,2006-08-01,127800.0,1.4408117249154453,1996-04-01
11832,2.0,Taylorsville_Midvale,84123,South,2006-09-01,129700.0,1.4622322435174746,1996-04-01
11926,2.0,Taylorsville_Midvale,84123,South,2006-10-01,132600.0,1.4949267192784668,1996-04-01
12020,2.0,Taylorsville_Midvale,84123,South,2006-11-01,135500.0,1.527621195039459,1996-04-01
12114,2.0,Taylorsville_Midvale,84123,South,2006-12-01,137900.0,1.5546786922209697,1996-04-01
12208,2.0,Taylorsville_Midvale,84123,South,2007-01-01,140500.0,1.583990980834273,1996-04-01
12302,2.0,Taylorsville_Midvale,84123,South,2007-02-01,142600.0,1.6076662908680948,1996-04-01
12396,2.0,Taylorsville_Midvale,84123,South,2007-03-01,143800.0,1.6211950394588501,1996-04-01
12490,2.0,Taylorsville_Midvale,84123,South,2007-04-01,145200.0,1.636978579481398,1996-04-01
12584,2.0,Taylorsville_Midvale,84123,South,2007-05-01,147200.0,1.6595264937993235,1996-04-01
12678,2.0,Taylorsville_Midvale,84123,South,2007-06-01,148600.0,1.6753100338218714,1996-04-01
12772,2.0,Taylorsville_Midvale,84123,South,2007-07-01,149400.0,1.6843291995490417,1996-04-01
12866,2.0,Taylorsville_Midvale,84123,South,2007-08-01,149900.0,1.6899661781285231,1996-04-01
12960,2.0,Taylorsville_Midvale,84123,South,2007-09-01,150300.0,1.6944757609921082,1996-04-01
13054,2.0,Taylorsville_Midvale,84123,South,2007-10-01,150500.0,1.6967305524239007,1996-04-01
13148,2.0,Taylorsville_Midvale,84123,South,2007-11-01,151100.0,1.7034949267192785,1996-04-01
13242,2.0,Taylorsville_Midvale,84123,South,2007-12-01,153100.0,1.726042841037204,1996-04-01
13336,2.0,Taylorsville_Midvale,84123,South,2008-01-01,155400.0,1.7519729425028185,1996-04-01
13430,2.0,Taylorsville_Midvale,84123,South,2008-02-01,156500.0,1.7643742953776775,1996-04-01
13524,2.0,Taylorsville_Midvale,84123,South,2008-03-01,157300.0,1.7733934611048479,1996-04-01
13618,2.0,Taylorsville_Midvale,84123,South,2008-04-01,158900.0,1.7914317925591883,1996-04-01
13712,2.0,Taylorsville_Midvale,84123,South,2008-05-01,160000.0,1.8038331454340473,1996-04-01
13806,2.0,Taylorsville_Midvale,84123,South,2008-06-01,160300.0,1.8072153325817362,1996-04-01
13900,2.0,Taylorsville_Midvale,84123,South,2008-07-01,159600.0,1.7993235625704622,1996-04-01
13994,2.0,Taylorsville_Midvale,84123,South,2008-08-01,158700.0,1.7891770011273957,1996-04-01
14088,2.0,Taylorsville_Midvale,84123,South,2008-09-01,158300.0,1.7846674182638107,1996-04-01
14182,2.0,Taylorsville_Midvale,84123,South,2008-10-01,157900.0,1.7801578354002254,1996-04-01
14276,2.0,Taylorsville_Midvale,84123,South,2008-11-01,157200.0,1.7722660653889515,1996-04-01
14370,2.0,Taylorsville_Midvale,84123,South,2008-12-01,157500.0,1.7756482525366404,1996-04-01
14464,2.0,Taylorsville_Midvale,84123,South,2009-01-01,158600.0,1.7880496054114994,1996-04-01
14558,2.0,Taylorsville_Midvale,84123,South,2009-02-01,159000.0,1.7925591882750846,1996-04-01
14652,2.0,Taylorsville_Midvale,84123,South,2009-03-01,158600.0,1.7880496054114994,1996-04-01
14746,2.0,Taylorsville_Midvale,84123,South,2009-04-01,158000.0,1.7812852311161218,1996-04-01
14840,2.0,Taylorsville_Midvale,84123,South,2009-05-01,156800.0,1.7677564825253664,1996-04-01
14934,2.0,Taylorsville_Midvale,84123,South,2009-06-01,156000.0,1.7587373167981961,1996-04-01
15028,2.0,Taylorsville_Midvale,84123,South,2009-07-01,155700.0,1.7553551296505072,1996-04-01
15122,2.0,Taylorsville_Midvale,84123,South,2009-08-01,154600.0,1.7429537767756482,1996-04-01
15216,2.0,Taylorsville_Midvale,84123,South,2009-09-01,151400.0,1.7068771138669674,1996-04-01
15310,2.0,Taylorsville_Midvale,84123,South,2009-10-01,148300.0,1.6719278466741827,1996-04-01
15404,2.0,Taylorsville_Midvale,84123,South,2009-11-01,147300.0,1.6606538895152199,1996-04-01
15498,2.0,Taylorsville_Midvale,84123,South,2009-12-01,141500.0,1.5952649379932355,1996-04-01
15592,2.0,Taylorsville_Midvale,84123,South,2010-01-01,132100.0,1.4892897406989853,1996-04-01
15686,2.0,Taylorsville_Midvale,84123,South,2010-02-01,127600.0,1.4385569334836528,1996-04-01
15780,2.0,Taylorsville_Midvale,84123,South,2010-03-01,128800.0,1.4520856820744081,1996-04-01
15874,2.0,Taylorsville_Midvale,84123,South,2010-04-01,128600.0,1.4498308906426156,1996-04-01
15968,2.0,Taylorsville_Midvale,84123,South,2010-05-01,127200.0,1.4340473506200677,1996-04-01
16062,2.0,Taylorsville_Midvale,84123,South,2010-06-01,125800.0,1.4182638105975198,1996-04-01
16156,2.0,Taylorsville_Midvale,84123,South,2010-07-01,124800.0,1.406989853438557,1996-04-01
16250,2.0,Taylorsville_Midvale,84123,South,2010-08-01,123900.0,1.3968432919954905,1996-04-01
16344,2.0,Taylorsville_Midvale,84123,South,2010-09-01,122600.0,1.3821871476888388,1996-04-01
16438,2.0,Taylorsville_Midvale,84123,South,2010-10-01,121400.0,1.3686583990980834,1996-04-01
16532,2.0,Taylorsville_Midvale,84123,South,2010-11-01,120700.0,1.3607666290868095,1996-04-01
16626,2.0,Taylorsville_Midvale,84123,South,2010-12-01,120600.0,1.359639233370913,1996-04-01
16720,2.0,Taylorsville_Midvale,84123,South,2011-01-01,120600.0,1.359639233370913,1996-04-01
16814,2.0,Taylorsville_Midvale,84123,South,2011-02-01,119300.0,1.3449830890642616,1996-04-01
16908,2.0,Taylorsville_Midvale,84123,South,2011-03-01,117000.0,1.3190529875986472,1996-04-01
17002,2.0,Taylorsville_Midvale,84123,South,2011-04-01,114900.0,1.2953776775648254,1996-04-01
17096,2.0,Taylorsville_Midvale,84123,South,2011-05-01,113200.0,1.2762119503945886,1996-04-01
17190,2.0,Taylorsville_Midvale,84123,South,2011-06-01,111800.0,1.2604284103720407,1996-04-01
17284,2.0,Taylorsville_Midvale,84123,South,2011-07-01,110300.0,1.2435174746335964,1996-04-01
17378,2.0,Taylorsville_Midvale,84123,South,2011-08-01,108900.0,1.2277339346110485,1996-04-01
17472,2.0,Taylorsville_Midvale,84123,South,2011-09-01,107900.0,1.2164599774520857,1996-04-01
17566,2.0,Taylorsville_Midvale,84123,South,2011-10-01,106700.0,1.2029312288613303,1996-04-01
17660,2.0,Taylorsville_Midvale,84123,South,2011-11-01,104500.0,1.178128523111612,1996-04-01
17754,2.0,Taylorsville_Midvale,84123,South,2011-12-01,103000.0,1.161217587373168,1996-04-01
17848,2.0,Taylorsville_Midvale,84123,South,2012-01-01,102500.0,1.1555806087936866,1996-04-01
17942,2.0,Taylorsville_Midvale,84123,South,2012-02-01,101300.0,1.1420518602029313,1996-04-01
18036,2.0,Taylorsville_Midvale,84123,South,2012-03-01,99000.0,1.116121758737317,1996-04-01
18130,2.0,Taylorsville_Midvale,84123,South,2012-04-01,97500.0,1.0992108229988726,1996-04-01
18224,2.0,Taylorsville_Midvale,84123,South,2012-05-01,97000.0,1.0935738444193912,1996-04-01
18318,2.0,Taylorsville_Midvale,84123,South,2012-06-01,96600.0,1.0890642615558062,1996-04-01
18412,2.0,Taylorsville_Midvale,84123,South,2012-07-01,97200.0,1.0958286358511837,1996-04-01
18506,2.0,Taylorsville_Midvale,84123,South,2012-08-01,98900.0,1.1149943630214205,1996-04-01
18600,2.0,Taylorsville_Midvale,84123,South,2012-09-01,100700.0,1.1352874859075535,1996-04-01
18694,2.0,Taylorsville_Midvale,84123,South,2012-10-01,102000.0,1.1499436302142052,1996-04-01
18788,2.0,Taylorsville_Midvale,84123,South,2012-11-01,102900.0,1.1600901916572717,1996-04-01
18882,2.0,Taylorsville_Midvale,84123,South,2012-12-01,103500.0,1.1668545659526495,1996-04-01
18976,2.0,Taylorsville_Midvale,84123,South,2013-01-01,104000.0,1.1724915445321307,1996-04-01
19070,2.0,Taylorsville_Midvale,84123,South,2013-02-01,104500.0,1.178128523111612,1996-04-01
19164,2.0,Taylorsville_Midvale,84123,South,2013-03-01,104400.0,1.177001127395716,1996-04-01
19258,2.0,Taylorsville_Midvale,84123,South,2013-04-01,104700.0,1.1803833145434048,1996-04-01
19352,2.0,Taylorsville_Midvale,84123,South,2013-05-01,106300.0,1.1984216459977453,1996-04-01
19446,2.0,Taylorsville_Midvale,84123,South,2013-06-01,109100.0,1.229988726042841,1996-04-01
19540,2.0,Taylorsville_Midvale,84123,South,2013-07-01,111200.0,1.2536640360766629,1996-04-01
19634,2.0,Taylorsville_Midvale,84123,South,2013-08-01,112800.0,1.2717023675310033,1996-04-01
19728,2.0,Taylorsville_Midvale,84123,South,2013-09-01,113900.0,1.2841037204058625,1996-04-01
19822,2.0,Taylorsville_Midvale,84123,South,2013-10-01,114600.0,1.2919954904171365,1996-04-01
19916,2.0,Taylorsville_Midvale,84123,South,2013-11-01,115200.0,1.298759864712514,1996-04-01
20010,2.0,Taylorsville_Midvale,84123,South,2013-12-01,117000.0,1.3190529875986472,1996-04-01
20104,2.0,Taylorsville_Midvale,84123,South,2014-01-01,119800.0,1.350620067643743,1996-04-01
20198,2.0,Taylorsville_Midvale,84123,South,2014-02-01,122300.0,1.3788049605411499,1996-04-01
20292,2.0,Taylorsville_Midvale,84123,South,2014-03-01,123500.0,1.3923337091319052,1996-04-01
20386,2.0,Taylorsville_Midvale,84123,South,2014-04-01,123900.0,1.3968432919954905,1996-04-01
20480,2.0,Taylorsville_Midvale,84123,South,2014-05-01,123500.0,1.3923337091319052,1996-04-01
20574,2.0,Taylorsville_Midvale,84123,South,2014-06-01,122400.0,1.3799323562570462,1996-04-01
20668,2.0,Taylorsville_Midvale,84123,South,2014-07-01,121300.0,1.3675310033821872,1996-04-01
20762,2.0,Taylorsville_Midvale,84123,South,2014-08-01,120600.0,1.359639233370913,1996-04-01
20856,2.0,Taylorsville_Midvale,84123,South,2014-09-01,120200.0,1.355129650507328,1996-04-01
20950,2.0,Taylorsville_Midvale,84123,South,2014-10-01,119800.0,1.350620067643743,1996-04-01
21044,2.0,Taylorsville_Midvale,84123,South,2014-11-01,119500.0,1.347237880496054,1996-04-01
21138,2.0,Taylorsville_Midvale,84123,South,2014-12-01,119900.0,1.3517474633596391,1996-04-01
21232,2.0,Taylorsville_Midvale,84123,South,2015-01-01,121300.0,1.3675310033821872,1996-04-01
21326,2.0,Taylorsville_Midvale,84123,South,2015-02-01,122800.0,1.3844419391206313,1996-04-01
21420,2.0,Taylorsville_Midvale,84123,South,2015-03-01,124200.0,1.4002254791431792,1996-04-01
21514,2.0,Taylorsville_Midvale,84123,South,2015-04-01,125300.0,1.4126268320180384,1996-04-01
21608,2.0,Taylorsville_Midvale,84123,South,2015-05-01,126000.0,1.4205186020293123,1996-04-01
21702,2.0,Taylorsville_Midvale,84123,South,2015-06-01,125500.0,1.414881623449831,1996-04-01
21796,2.0,Taylorsville_Midvale,84123,South,2015-07-01,124600.0,1.4047350620067645,1996-04-01
21890,2.0,Taylorsville_Midvale,84123,South,2015-08-01,124000.0,1.3979706877113867,1996-04-01
21984,2.0,Taylorsville_Midvale,84123,South,2015-09-01,124000.0,1.3979706877113867,1996-04-01
22078,2.0,Taylorsville_Midvale,84123,South,2015-10-01,123900.0,1.3968432919954905,1996-04-01
22172,2.0,Taylorsville_Midvale,84123,South,2015-11-01,123900.0,1.3968432919954905,1996-04-01
22266,2.0,Taylorsville_Midvale,84123,South,2015-12-01,124500.0,1.403607666290868,1996-04-01
22360,2.0,Taylorsville_Midvale,84123,South,2016-01-01,125500.0,1.414881623449831,1996-04-01
22454,2.0,Taylorsville_Midvale,84123,South,2016-02-01,126100.0,1.4216459977452085,1996-04-01
22548,2.0,Taylorsville_Midvale,84123,South,2016-03-01,126500.0,1.4261555806087938,1996-04-01
22642,2.0,Taylorsville_Midvale,84123,South,2016-04-01,126900.0,1.4306651634723788,1996-04-01
22736,2.0,Taylorsville_Midvale,84123,South,2016-05-01,127100.0,1.4329199549041713,1996-04-01
22830,2.0,Taylorsville_Midvale,84123,South,2016-06-01,127000.0,1.4317925591882752,1996-04-01
22924,2.0,Taylorsville_Midvale,84123,South,2016-07-01,126700.0,1.4284103720405863,1996-04-01
23018,2.0,Taylorsville_Midvale,84123,South,2016-08-01,126300.0,1.423900789177001,1996-04-01
23112,2.0,Taylorsville_Midvale,84123,South,2016-09-01,126900.0,1.4306651634723788,1996-04-01
23206,2.0,Taylorsville_Midvale,84123,South,2016-10-01,128200.0,1.4453213077790303,1996-04-01
23300,2.0,Taylorsville_Midvale,84123,South,2016-11-01,129400.0,1.4588500563697857,1996-04-01
23394,2.0,Taylorsville_Midvale,84123,South,2016-12-01,130400.0,1.4701240135287486,1996-04-01
23488,2.0,Taylorsville_Midvale,84123,South,2017-01-01,131200.0,1.4791431792559189,1996-04-01
23582,2.0,Taylorsville_Midvale,84123,South,2017-02-01,132100.0,1.4892897406989853,1996-04-01
23676,2.0,Taylorsville_Midvale,84123,South,2017-03-01,134000.0,1.5107102593010147,1996-04-01
23770,2.0,Taylorsville_Midvale,84123,South,2017-04-01,136100.0,1.5343855693348365,1996-04-01
23864,2.0,Taylorsville_Midvale,84123,South,2017-05-01,138400.0,1.5603156708004509,1996-04-01
23958,2.0,Taylorsville_Midvale,84123,South,2017-06-01,141800.0,1.5986471251409244,1996-04-01
24052,2.0,Taylorsville_Midvale,84123,South,2017-07-01,143700.0,1.6200676437429538,1996-04-01
24146,2.0,Taylorsville_Midvale,84123,South,2017-08-01,144600.0,1.6302142051860202,1996-04-01
24240,2.0,Taylorsville_Midvale,84123,South,2017-09-01,146000.0,1.6459977452085681,1996-04-01
24334,2.0,Taylorsville_Midvale,84123,South,2017-10-01,148600.0,1.6753100338218714,1996-04-01
24428,2.0,Taylorsville_Midvale,84123,South,2017-11-01,151300.0,1.705749718151071,1996-04-01
24522,2.0,Taylorsville_Midvale,84123,South,2017-12-01,153400.0,1.7294250281848929,1996-04-01
24616,2.0,Taylorsville_Midvale,84123,South,2018-01-01,153700.0,1.7328072153325818,1996-04-01
24710,2.0,Taylorsville_Midvale,84123,South,2018-02-01,153600.0,1.7316798196166854,1996-04-01
83,3.0,Taylorsville_Midvale,84123,South,1996-04-01,123100.0,1.0,1996-04-01
177,3.0,Taylorsville_Midvale,84123,South,1996-05-01,123800.0,1.0056864337936637,1996-04-01
271,3.0,Taylorsville_Midvale,84123,South,1996-06-01,124800.0,1.0138099106417546,1996-04-01
365,3.0,Taylorsville_Midvale,84123,South,1996-07-01,125900.0,1.0227457351746547,1996-04-01
